doc_id,empty,short,high_nonascii,high_digits,high_noise,very_long_line_raw,very_long_line_norm
70730711.txt,False,False,False,False,False,True,False
127922791.txt,False,False,False,False,False,True,False
128864892.txt,False,False,False,False,False,True,False
86568034.txt,False,False,False,False,False,False,True
123456595.txt,False,False,False,False,False,True,False
25355451.txt,False,False,False,False,False,True,True
120419155.txt,False,False,False,False,False,False,False
44424102.txt,False,False,False,False,False,True,False
155004767.txt,False,False,False,False,False,True,False
129270667.txt,False,False,False,False,False,True,False
86570497.txt,False,False,False,False,False,False,True
123333948.txt,False,False,False,False,False,True,False
46797568.txt,False,False,False,False,False,True,False
30772076.txt,False,False,False,False,False,True,False
25375929.txt,False,False,False,False,False,True,False
45504619.txt,False,False,False,False,False,True,False
39821289.txt,False,False,False,False,False,True,False
74232991.txt,False,False,False,False,False,False,False
123499139.txt,False,False,False,False,False,True,False
275468788.txt,False,False,False,False,False,True,False
157437569.txt,False,False,False,False,False,True,False
128786358.txt,False,False,False,False,False,True,False
10885633.txt,False,False,False,False,False,True,False
144680089.txt,False,False,False,False,False,True,False
78154227.txt,False,False,False,False,False,False,False
39360438.txt,False,False,False,False,False,True,True
86797689.txt,False,False,False,False,False,False,False
129585680.txt,False,False,False,False,False,True,True
40920920.txt,False,False,False,False,False,True,False
168204268.txt,False,False,False,False,False,True,False
84093671.txt,False,False,False,False,False,False,False
46484944.txt,False,False,False,False,False,True,False
160194800.txt,False,False,False,False,False,True,False
11540990.txt,False,False,False,False,False,True,False
158026195.txt,False,False,False,False,False,True,False
11005148.txt,False,False,False,False,False,True,False
61119226.txt,False,False,False,False,False,True,False
126973794.txt,False,False,False,False,False,True,False
152370311.txt,False,False,False,False,False,True,False
276404985.txt,False,False,False,False,False,True,False
168941575.txt,False,False,False,False,False,True,False
141780525.txt,False,False,False,False,False,True,True
152341331.txt,False,False,False,False,False,True,False
154861976.txt,False,False,False,False,False,True,False
42378682.txt,False,False,False,False,False,True,False
158171536.txt,False,False,False,False,False,True,False
82425084.txt,False,False,False,False,False,False,False
128600895.txt,False,False,False,False,False,True,False
161211527.txt,False,False,False,False,False,True,False
268643218.txt,False,False,False,False,False,True,False
156076366.txt,False,False,False,False,False,True,False
77971018.txt,False,False,False,False,False,False,False
39820035.txt,False,False,False,False,False,True,False
11804140.txt,False,False,False,False,False,True,False
173801907.txt,False,False,False,False,False,True,False
152710837.txt,False,False,False,False,False,True,False
86591102.txt,False,False,False,False,False,False,True
69562310.txt,False,False,False,False,False,False,True
68239504.txt,False,False,False,False,False,False,False
123477170.txt,False,False,False,False,False,True,False
17910759.txt,False,False,False,False,False,True,False
158646970.txt,False,False,False,False,False,True,True
268507341.txt,False,False,False,False,False,True,False
126329153.txt,False,False,False,False,False,True,False
87169748.txt,False,False,False,False,False,False,False
96738784.txt,False,False,False,False,False,False,False
153787061.txt,False,True,False,False,False,False,False
275382582.txt,False,False,False,False,False,True,False
129956288.txt,False,False,False,False,False,True,True
133307098.txt,False,False,False,False,False,True,False
233607354.txt,False,False,False,False,False,True,False
122895537.txt,False,False,False,False,False,True,False
46483056.txt,False,False,False,False,False,True,False
45691216.txt,False,False,False,False,False,True,False
39924198.txt,False,False,False,False,False,True,False
268464344.txt,False,False,False,False,False,True,False
127956421.txt,False,False,False,False,False,True,False
97106411.txt,False,False,False,False,False,False,False
14214294.txt,False,False,False,False,False,False,False
275803836.txt,False,False,False,False,False,True,False
194316.txt,False,False,False,False,False,True,False
37040529.txt,False,False,False,False,False,True,False
82279272.txt,False,False,False,False,False,False,False
123727569.txt,False,False,False,False,False,True,False
127998921.txt,False,False,False,False,False,True,False
135908512.txt,False,False,False,False,False,True,False
138836512.txt,False,False,False,False,False,True,False
74847190.txt,False,False,False,False,False,False,False
140152150.txt,False,False,False,False,False,True,False
149623746.txt,False,False,False,False,False,True,False
6200941.txt,False,False,False,False,False,True,False
108119453.txt,False,False,False,False,False,False,False
163041805.txt,False,False,False,False,False,True,False
157905762.txt,False,False,False,False,False,True,False
209450.txt,False,False,False,False,False,True,False
77971474.txt,False,False,False,False,False,False,False
135543300.txt,False,False,False,False,False,True,False
175854.txt,False,False,False,False,False,False,False
126072695.txt,False,False,False,False,False,True,True
7856435.txt,False,False,False,False,False,True,True
126704840.txt,False,False,False,False,False,True,False
70289709.txt,False,False,False,False,False,False,False
132453959.txt,False,False,False,False,False,True,False
10998249.txt,False,False,False,False,False,True,False
126793212.txt,False,False,False,False,False,True,False
137632068.txt,False,False,False,False,False,True,False
120209594.txt,False,False,False,False,False,False,False
70219542.txt,False,False,False,False,False,False,True
11814763.txt,False,False,False,False,False,True,False
153944040.txt,False,False,False,False,False,True,False
10186516.txt,False,False,False,False,False,True,False
46800955.txt,False,False,False,False,False,True,False
77803407.txt,False,False,False,False,False,False,False
4325877.txt,False,False,False,False,False,False,False
157501499.txt,False,False,False,False,False,True,True
74761876.txt,False,False,False,False,False,False,False
275910443.txt,False,False,False,False,False,True,False
150409380.txt,False,False,False,False,False,True,False
129108286.txt,False,False,False,False,False,True,False
11569299.txt,False,False,False,False,False,True,False
129066282.txt,False,False,False,False,False,True,True
129448611.txt,False,False,False,False,False,True,True
27160362.txt,False,False,False,False,False,True,False
129333256.txt,False,False,False,False,False,False,False
79363894.txt,False,False,False,False,False,False,False
174676074.txt,False,False,False,False,False,True,False
98982891.txt,False,False,False,False,False,False,False
126810302.txt,False,False,False,False,False,True,False
133177478.txt,False,False,False,False,False,True,False
150520260.txt,False,False,False,False,False,True,False
159302275.txt,False,False,False,False,False,True,False
5175128.txt,False,False,False,False,False,False,False
120342450.txt,False,False,False,False,False,True,True
154782361.txt,False,False,False,False,False,True,False
9065729.txt,False,False,False,False,False,True,False
25365494.txt,False,False,False,False,False,True,False
46307356.txt,False,False,False,False,False,True,True
46391881.txt,False,False,False,False,False,True,False
99065893.txt,False,False,False,False,False,False,False
138314894.txt,False,False,False,False,False,True,True
148764667.txt,False,False,False,False,False,True,False
126370593.txt,False,False,False,False,False,True,False
71389920.txt,False,False,False,False,False,False,False
74592406.txt,False,False,False,False,False,False,False
238627837.txt,False,False,False,False,False,True,False
126982908.txt,False,False,False,False,False,True,False
37042881.txt,False,False,False,False,False,True,False
39821964.txt,False,False,False,False,False,True,False
33163868.txt,False,False,False,False,False,False,False
51579507.txt,False,False,False,False,False,False,False
162460580.txt,False,False,False,False,False,True,False
160058149.txt,False,False,False,False,False,True,False
154072429.txt,False,False,False,False,False,True,False
33159429.txt,False,False,False,False,False,True,False
143458339.txt,False,False,False,False,False,True,False
268673275.txt,False,False,False,False,False,True,False
46830081.txt,False,False,False,False,False,True,False
150843095.txt,False,False,False,False,False,True,True
7575478.txt,False,False,False,False,False,True,False
126841674.txt,False,False,False,False,False,True,False
158763771.txt,False,False,False,False,False,True,False
14091581.txt,False,False,False,False,False,True,False
30733797.txt,False,False,False,False,False,True,False
135031251.txt,False,False,False,False,False,True,False
46457964.txt,False,False,False,False,False,True,False
68235013.txt,False,False,False,False,False,False,True
141778794.txt,False,False,False,False,False,True,False
2930137.txt,False,False,False,False,False,True,False
275312574.txt,False,False,False,False,False,True,False
85667595.txt,False,False,False,False,False,False,False
85376426.txt,False,False,False,False,False,False,False
78819874.txt,False,False,False,False,False,False,False
69607683.txt,False,False,False,False,False,False,False
85803442.txt,False,False,False,False,False,False,False
291183109.txt,False,False,False,False,False,True,False
122463704.txt,False,False,False,False,False,False,False
290806912.txt,False,False,False,False,False,True,False
139624230.txt,False,False,False,False,False,True,False
125968857.txt,False,False,False,False,False,True,False
67884299.txt,False,False,False,False,False,True,True
84102879.txt,False,False,False,False,False,False,False
137024293.txt,False,False,False,False,False,True,False
149578948.txt,False,False,False,False,False,True,False
24328803.txt,False,False,False,False,False,False,False
144216375.txt,False,False,False,False,False,True,True
143219211.txt,False,False,False,False,False,True,False
156130857.txt,False,False,False,False,False,True,False
85982671.txt,False,False,False,False,False,True,False
135029614.txt,False,False,False,False,False,True,False
154032969.txt,False,False,False,False,False,True,False
125975161.txt,False,False,False,False,False,True,False
11547849.txt,False,False,False,False,False,True,False
128197544.txt,False,False,False,False,False,True,False
125967502.txt,False,False,False,False,False,True,False
151056740.txt,False,False,False,False,False,True,False
163302172.txt,False,False,False,False,False,True,False
75765926.txt,False,False,False,False,False,False,False
39924576.txt,False,False,False,False,False,True,True
112545861.txt,False,False,False,False,False,False,False
155628897.txt,False,False,False,False,False,True,False
152618808.txt,False,False,False,False,False,True,False
130692330.txt,False,False,False,False,False,True,False
129277167.txt,False,False,False,False,False,True,False
121261138.txt,False,False,False,False,False,False,False
150486054.txt,False,False,False,False,False,True,False
155704055.txt,False,False,False,False,False,True,False
159080510.txt,False,False,False,False,False,True,False
89693440.txt,False,False,False,False,False,False,False
121241311.txt,False,False,False,False,False,True,True
71096950.txt,False,False,False,False,False,False,False
46935211.txt,False,False,False,False,False,True,False
134100626.txt,False,False,False,False,False,True,False
70680581.txt,False,False,False,False,False,False,False
158029410.txt,False,False,False,False,False,True,False
45241469.txt,False,False,False,False,False,True,False
99044990.txt,False,False,False,False,False,False,False
70681735.txt,False,False,False,False,False,False,False
160329354.txt,False,False,False,False,False,True,False
275295994.txt,False,False,False,False,False,True,False
99076472.txt,False,False,False,False,False,True,False
87180963.txt,False,False,False,False,False,False,False
46471753.txt,False,False,False,False,False,True,False
133096976.txt,False,False,False,False,False,True,False
46316294.txt,False,False,False,False,False,True,False
95387635.txt,False,False,False,False,False,False,False
168788883.txt,False,False,False,False,False,True,False
162917968.txt,False,False,False,False,False,True,False
142387534.txt,False,False,False,False,False,True,True
65408796.txt,False,False,False,False,False,False,False
158949577.txt,False,False,False,False,False,True,False
40925491.txt,False,False,False,False,False,True,False
137617616.txt,False,False,False,False,False,True,False
6554858.txt,False,False,False,False,False,False,False
130796718.txt,False,False,False,False,False,True,False
268529657.txt,False,False,False,False,False,True,False
168945776.txt,False,False,False,False,False,True,True
82291017.txt,False,False,False,False,False,False,False
171514926.txt,False,False,False,False,False,True,False
157287686.txt,False,False,False,False,False,True,False
109772913.txt,False,False,False,False,False,False,True
108648906.txt,False,False,False,False,False,False,False
151497199.txt,False,False,False,False,False,True,False
174677835.txt,False,False,False,False,False,True,False
82294557.txt,False,False,False,False,False,False,False
138830362.txt,False,False,False,False,False,True,False
290805690.txt,False,False,False,False,False,True,False
145728414.txt,False,False,False,False,False,True,False
164508691.txt,False,False,False,False,False,True,False
135908513.txt,False,False,False,False,False,True,False
160192026.txt,False,False,False,False,False,True,False
158133956.txt,False,False,False,False,False,True,False
30771966.txt,False,False,False,False,False,True,False
150398484.txt,False,False,False,False,False,True,True
130204912.txt,False,False,False,False,False,False,False
91158726.txt,False,False,False,False,False,False,False
158890938.txt,False,False,False,False,False,True,False
268504373.txt,False,False,False,False,False,True,False
156157769.txt,False,False,False,False,False,True,True
5533905.txt,False,False,False,False,False,True,True
78153758.txt,False,False,False,False,False,False,False
146135239.txt,False,False,False,False,False,True,True
154780781.txt,False,False,False,False,False,True,False
120352348.txt,False,False,False,False,False,True,True
167790635.txt,False,False,False,False,False,True,False
86577902.txt,False,False,False,False,False,False,True
40932409.txt,False,False,False,False,False,True,False
22622084.txt,False,False,False,False,False,True,False
74970901.txt,False,False,False,False,False,True,False
89672184.txt,False,False,False,False,False,False,False
157906732.txt,False,False,False,False,False,True,False
7686690.txt,False,False,False,False,False,True,True
41067298.txt,False,False,False,False,False,True,False
127098919.txt,False,False,False,False,False,True,False
45691568.txt,False,False,False,False,False,True,True
2663725.txt,False,False,False,False,False,False,False
157185378.txt,False,False,False,False,False,True,False
71760813.txt,False,False,False,False,False,False,False
138238861.txt,False,False,False,False,False,True,False
30746962.txt,False,False,False,False,False,True,False
86685621.txt,False,False,False,False,False,False,False
158150942.txt,False,False,False,False,False,True,False
174689367.txt,False,False,False,False,False,True,True
174697914.txt,False,False,False,False,False,True,True
27159797.txt,False,False,False,False,False,True,True
154042015.txt,False,False,False,False,False,True,False
132960612.txt,False,False,False,False,False,True,False
14212325.txt,False,False,False,False,False,True,True
45978034.txt,False,False,False,False,False,True,False
153698941.txt,False,False,False,False,False,True,False
126003738.txt,False,False,False,False,False,True,False
52702765.txt,False,False,False,False,False,False,False
128666879.txt,False,False,False,False,False,True,False
86680730.txt,False,False,False,False,False,False,False
39146794.txt,False,False,False,False,False,False,False
86577406.txt,False,False,False,False,False,False,False
74096908.txt,False,False,False,False,False,False,False
11734872.txt,False,False,False,False,False,True,False
145484565.txt,False,False,False,False,False,True,False
55212370.txt,False,False,False,False,False,True,False
41059962.txt,False,False,False,False,False,True,False
7646264.txt,False,False,False,False,False,True,False
10141441.txt,False,False,False,False,False,True,False
69004044.txt,False,False,False,False,False,True,False
84103032.txt,False,False,False,False,False,False,False
157293564.txt,False,False,False,False,False,True,False
173107930.txt,False,False,False,False,False,True,True
150390451.txt,False,False,False,False,False,True,False
134452932.txt,False,False,False,False,False,True,False
154854098.txt,False,False,False,False,False,True,False
86591873.txt,False,False,False,False,False,False,False
74838455.txt,False,False,False,False,False,False,False
44993716.txt,False,False,False,False,False,True,False
79652014.txt,False,False,False,False,False,False,False
84087193.txt,False,False,False,False,False,False,False
45283953.txt,False,False,False,False,False,True,False
163952519.txt,False,False,False,False,False,True,True
109894370.txt,False,False,False,False,False,False,False
171725133.txt,False,False,False,False,False,True,False
37039646.txt,False,False,False,False,False,True,False
154893915.txt,False,False,False,False,False,True,False
126676756.txt,False,False,False,False,False,True,False
54459121.txt,False,False,False,False,False,True,False
46521015.txt,False,False,False,False,False,True,False
123098411.txt,False,False,False,False,False,False,False
125964679.txt,False,False,False,False,False,True,True
142088717.txt,False,False,False,False,False,True,False
86565239.txt,False,False,False,False,False,False,True
140119263.txt,False,False,False,False,False,True,False
54460019.txt,False,False,False,False,False,True,False
150644721.txt,False,False,False,False,False,True,False
206620.txt,False,False,False,False,False,True,True
39825965.txt,False,False,False,False,False,True,False
171815998.txt,False,False,False,False,False,True,False
11090114.txt,False,False,False,False,False,True,True
99229455.txt,False,False,False,False,False,False,False
85384244.txt,False,False,False,False,False,False,False
107385737.txt,False,False,False,False,False,False,False
163235569.txt,False,False,False,False,False,True,False
268743084.txt,False,False,False,False,False,True,False
76252988.txt,False,False,False,False,False,False,False
84993545.txt,False,False,False,False,False,False,False
167823242.txt,False,False,False,False,False,True,False
70478200.txt,False,False,False,False,False,False,False
71138259.txt,False,False,False,False,False,True,False
46803896.txt,False,False,False,False,False,True,False
127061709.txt,False,False,False,False,False,True,False
68819831.txt,False,False,False,False,False,False,False
75587306.txt,False,False,False,False,False,False,False
161924200.txt,False,False,False,False,False,True,False
2500029.txt,False,False,False,False,False,False,False
154212127.txt,False,False,False,False,False,True,False
7664716.txt,False,False,False,False,False,True,False
67806667.txt,False,False,False,False,False,True,False
86566465.txt,False,False,False,False,False,False,False
155253923.txt,False,False,False,False,False,True,False
126247662.txt,False,False,False,False,False,True,False
192203997.txt,False,False,False,False,False,True,False
98527811.txt,False,False,False,False,False,False,False
7651893.txt,False,False,False,False,False,True,False
167823272.txt,False,False,False,False,False,True,False
74093798.txt,False,False,False,False,False,False,False
112786213.txt,False,False,False,False,False,False,False
39156376.txt,False,False,False,False,False,False,False
13937931.txt,False,False,False,True,False,True,True
122397543.txt,False,False,False,False,False,False,False
292276656.txt,False,False,False,False,False,True,True
15182743.txt,False,False,False,False,False,True,False
126760214.txt,False,False,False,False,False,True,False
126895924.txt,False,False,False,False,False,True,False
60148997.txt,False,False,False,False,False,False,False
268686182.txt,False,False,False,False,False,True,False
152355481.txt,False,False,False,False,False,True,True
233604513.txt,False,False,False,False,False,True,False
11091121.txt,False,False,False,False,False,True,False
275733509.txt,False,False,False,False,False,True,False
46496266.txt,False,False,False,False,False,True,False
7781730.txt,False,False,False,False,False,True,False
82317154.txt,False,False,False,False,False,False,False
69128172.txt,False,False,False,False,False,True,False
161559.txt,False,False,False,False,False,False,False
14219642.txt,False,False,False,False,False,True,False
275565241.txt,False,False,False,False,False,True,False
129024471.txt,False,False,False,False,False,True,False
161757316.txt,False,False,False,False,False,True,False
84094821.txt,False,False,False,False,False,False,False
125966909.txt,False,False,False,False,False,True,False
52704117.txt,False,False,False,False,False,False,False
165912.txt,False,False,False,False,False,False,False
151833377.txt,False,False,False,False,False,True,True
138829495.txt,False,False,False,False,False,True,False
122916141.txt,False,False,False,False,False,True,False
123450776.txt,False,False,False,False,False,True,False
275762947.txt,False,False,False,False,False,True,False
25361690.txt,False,False,False,False,False,True,False
153221067.txt,False,False,False,False,False,True,False
152409233.txt,False,False,False,False,False,True,False
120344146.txt,False,False,False,False,False,True,True
45691124.txt,False,False,False,False,False,True,False
160183674.txt,False,False,False,False,False,True,False
84120627.txt,False,False,False,False,False,False,False
289613287.txt,False,False,False,False,False,True,False
167796616.txt,False,False,False,False,False,True,False
70413135.txt,False,False,False,False,False,False,False
78479667.txt,False,False,False,False,False,False,False
122982929.txt,False,False,False,False,False,True,False
275691158.txt,False,False,False,False,False,True,False
7592918.txt,False,False,False,False,False,True,False
67528949.txt,False,False,False,False,False,False,False
67815294.txt,False,False,False,False,False,True,False
86575776.txt,False,False,False,False,False,False,False
154853501.txt,False,False,False,False,False,True,False
268472822.txt,False,False,False,False,False,True,False
138683327.txt,False,False,False,False,False,True,False
7764727.txt,False,False,False,False,False,True,False
85982672.txt,False,False,False,False,False,True,True
133556200.txt,False,False,False,False,False,True,True
7754701.txt,False,False,False,False,False,True,False
133177807.txt,False,False,False,False,False,True,False
148762676.txt,False,False,False,False,False,True,False
133091170.txt,False,False,False,False,False,True,False
150554648.txt,False,False,False,False,False,True,False
47389928.txt,False,False,False,False,False,True,False
129939722.txt,False,False,False,False,False,True,False
45684071.txt,False,False,False,False,False,True,False
132760590.txt,False,False,False,False,False,True,False
75600607.txt,False,False,False,False,False,True,False
47162325.txt,False,False,False,False,False,True,False
159079361.txt,False,False,False,False,False,True,False
86529527.txt,False,False,False,False,False,False,False
74762492.txt,False,False,False,False,False,False,False
268558738.txt,False,False,False,False,False,True,False
142077137.txt,False,False,False,False,False,True,False
86588022.txt,False,False,False,False,False,False,False
156125295.txt,False,False,False,False,False,True,False
141789364.txt,False,False,False,False,False,True,False
171837861.txt,False,False,False,False,False,True,False
66340965.txt,False,False,False,False,False,True,False
122455103.txt,False,False,False,False,False,False,False
113603216.txt,False,False,False,False,False,False,False
161755675.txt,False,False,False,False,False,True,True
291447647.txt,False,False,False,False,False,True,False
25385398.txt,False,False,False,False,False,True,False
166774388.txt,False,False,False,False,False,True,False
46190677.txt,False,False,False,False,False,True,False
41020173.txt,False,False,False,False,False,True,False
86584735.txt,False,False,False,False,False,False,False
120344519.txt,False,False,False,False,False,True,False
155841771.txt,False,False,False,False,False,True,False
160311351.txt,False,False,False,False,False,True,True
11024264.txt,False,False,False,False,False,True,False
43874.txt,False,False,False,False,False,False,False
46366476.txt,False,False,False,False,False,True,False
7898403.txt,False,False,False,False,False,True,True
160052199.txt,False,False,False,False,False,True,False
86589575.txt,False,False,False,False,False,False,True
89339468.txt,False,False,False,False,False,False,False
169876856.txt,False,False,False,False,False,True,False
68626651.txt,False,False,False,False,False,False,False
7613603.txt,False,False,False,False,False,True,True
125452738.txt,False,False,False,False,False,True,False
82325673.txt,False,False,False,False,False,False,False
152379972.txt,False,False,False,False,False,True,True
10171736.txt,False,False,False,False,False,True,False
107373641.txt,False,False,False,False,False,True,False
153689139.txt,False,False,False,False,False,True,False
10670437.txt,False,False,False,False,False,False,False
87120869.txt,False,False,False,False,False,False,False
82331228.txt,False,False,False,False,False,False,False
121728593.txt,False,False,False,False,False,True,False
161760513.txt,False,False,False,False,False,True,False
70052958.txt,False,False,False,False,False,False,False
10163247.txt,False,False,False,False,False,True,False
163370003.txt,False,False,False,False,False,True,False
98908846.txt,False,False,False,False,False,False,False
71109205.txt,False,False,False,False,False,False,False
148769455.txt,False,False,False,False,False,True,False
164441196.txt,False,False,False,False,False,True,False
125967384.txt,False,False,False,False,False,True,False
275586537.txt,False,False,False,False,False,True,False
275560421.txt,False,False,False,False,False,True,False
172052372.txt,False,False,False,False,False,True,False
79373186.txt,False,False,False,False,False,False,False
148770267.txt,False,False,False,False,False,True,True
74762595.txt,False,False,False,False,False,False,False
173827791.txt,False,False,False,False,False,True,False
172068539.txt,False,False,False,False,False,True,False
172865556.txt,False,False,False,False,False,True,False
150047278.txt,False,False,False,False,False,True,False
46424355.txt,False,False,False,False,False,True,False
86591734.txt,False,False,False,False,False,False,False
171173837.txt,False,False,False,False,False,True,False
121728571.txt,False,False,False,False,False,True,False
87164143.txt,False,False,False,False,False,True,False
65542338.txt,False,False,False,False,False,True,False
70680134.txt,False,False,False,False,False,False,False
10344560.txt,False,False,False,False,False,True,False
40927676.txt,False,False,False,False,False,True,False
71136764.txt,False,False,False,False,False,True,False
45485251.txt,False,False,False,False,False,True,True
82316326.txt,False,False,False,False,False,False,False
79368921.txt,False,False,False,False,False,False,False
268633437.txt,False,False,False,False,False,True,False
126371787.txt,False,False,False,False,False,True,True
74092852.txt,False,False,False,False,False,False,False
78110466.txt,False,False,False,False,False,False,False
160946906.txt,False,False,False,False,False,True,False
27163308.txt,False,False,False,False,False,True,False
166743.txt,False,False,False,False,False,False,False
150065536.txt,False,False,False,False,False,True,False
84106983.txt,False,False,False,False,False,False,False
45773727.txt,False,False,False,False,False,True,False
67799370.txt,False,False,False,False,False,True,False
291006695.txt,False,False,False,False,False,True,False
69980975.txt,False,False,False,False,False,False,False
85587953.txt,False,False,False,False,False,True,False
148395479.txt,False,False,False,False,False,True,False
39820532.txt,False,False,False,False,False,True,False
27164990.txt,False,False,False,False,False,True,False
152064775.txt,False,False,False,False,False,True,False
157202785.txt,False,False,False,False,False,True,False
7600199.txt,False,False,False,False,False,True,False
69260050.txt,False,False,False,False,False,False,False
11793878.txt,False,False,False,False,False,True,False
72004982.txt,False,False,False,False,False,False,False
162963421.txt,False,False,False,False,False,True,False
133611024.txt,False,False,False,False,False,True,False
142602391.txt,False,False,False,False,False,True,False
85982118.txt,False,False,False,False,False,True,False
154121315.txt,False,False,False,False,False,True,False
275911137.txt,False,False,False,False,False,True,False
96741141.txt,False,False,False,False,False,False,True
126831677.txt,False,False,False,False,False,True,False
122397090.txt,False,False,False,False,False,False,False
132377197.txt,False,False,False,False,False,False,False
78819709.txt,False,False,False,False,False,False,False
154153493.txt,False,False,False,False,False,True,False
71172241.txt,False,False,False,False,False,False,False
68648790.txt,False,False,False,False,False,False,False
107308547.txt,False,False,False,False,False,False,False
161211358.txt,False,False,False,False,False,True,False
195856.txt,False,False,False,False,False,True,False
275745837.txt,False,False,False,False,False,True,False
275440109.txt,False,False,False,False,False,True,False
45489376.txt,False,False,False,False,False,True,False
2934433.txt,False,False,False,False,False,True,False
163204366.txt,False,False,False,False,False,True,False
46485966.txt,False,False,False,False,False,True,False
79379955.txt,False,False,False,False,False,False,False
11577174.txt,False,False,False,False,False,True,False
292079474.txt,False,False,False,False,False,True,True
173833098.txt,False,False,False,False,False,True,False
228593085.txt,False,False,False,False,False,True,False
109892652.txt,False,False,False,False,False,False,False
151646619.txt,False,False,False,False,False,True,False
86794254.txt,False,False,False,False,False,False,False
149302379.txt,False,False,False,False,False,True,False
79527240.txt,False,False,False,False,False,False,False
57103951.txt,False,False,False,False,False,False,False
129526611.txt,False,False,False,False,False,True,False
122987709.txt,False,False,False,False,False,True,True
149958466.txt,False,False,False,False,False,True,False
46760890.txt,False,False,False,False,False,True,False
64092734.txt,False,False,False,False,False,False,False
124029455.txt,False,False,False,False,False,True,False
129507164.txt,False,False,False,False,False,True,False
84109432.txt,False,False,False,False,False,False,False
290806665.txt,False,False,False,False,False,True,False
108403709.txt,False,False,False,False,False,False,False
86286672.txt,False,False,False,False,False,False,False
291183756.txt,False,False,False,False,False,True,False
97029071.txt,False,False,False,False,False,False,True
39704957.txt,False,False,False,False,False,True,False
275678705.txt,False,False,False,False,False,True,False
63526300.txt,False,False,False,False,False,False,False
77586436.txt,False,False,False,False,False,False,False
148407778.txt,False,False,False,False,False,True,False
123389059.txt,False,False,False,False,False,True,False
86593103.txt,False,False,False,False,False,False,False
7833372.txt,False,False,False,False,False,True,False
82321953.txt,False,False,False,False,False,False,False
71133184.txt,False,False,False,False,False,True,False
121729235.txt,False,False,False,False,False,True,True
100362123.txt,False,False,False,False,False,True,False
39695935.txt,False,False,False,False,False,True,False
2783715.txt,False,False,False,False,False,False,True
65409982.txt,False,False,False,False,False,False,False
41006502.txt,False,False,False,False,False,True,False
176307.txt,False,False,False,False,False,False,False
39818118.txt,False,False,False,False,False,True,False
46489052.txt,False,False,False,False,False,True,False
33168519.txt,False,False,False,False,False,False,True
158628043.txt,False,False,False,False,False,True,True
86585649.txt,False,False,False,False,False,False,False
5538727.txt,False,False,False,False,False,True,False
228595625.txt,False,False,False,False,False,True,True
152359145.txt,False,False,False,False,False,True,False
129733802.txt,False,False,False,False,False,True,False
11365390.txt,False,False,False,False,False,True,False
275509084.txt,False,False,False,False,False,True,True
97039142.txt,False,False,False,False,False,False,True
141780492.txt,False,False,False,False,False,True,False
76091676.txt,False,False,False,False,False,False,False
70561380.txt,False,False,False,False,False,False,False
25938224.txt,False,False,False,False,False,False,False
122703244.txt,False,False,False,False,False,False,True
123451191.txt,False,False,False,False,False,True,False
157320004.txt,False,False,False,False,False,True,False
25355949.txt,False,False,False,False,False,True,True
168664082.txt,False,False,False,False,False,True,False
192203962.txt,False,False,False,False,False,True,False
153400411.txt,False,False,False,False,False,True,False
11092202.txt,False,False,False,False,False,True,False
149742067.txt,False,False,False,False,False,True,True
172068163.txt,False,False,False,False,False,True,False
74691125.txt,False,False,False,False,False,True,False
122788530.txt,False,False,False,False,False,False,False
7595587.txt,False,False,False,False,False,True,False
276498590.txt,False,False,False,False,False,True,False
74693989.txt,False,False,False,False,False,True,False
168205132.txt,False,False,False,False,False,True,False
39703007.txt,False,False,False,False,False,True,False
157882473.txt,False,False,False,False,False,True,False
155488598.txt,False,False,False,False,False,True,False
86570183.txt,False,False,False,False,False,False,False
46610770.txt,False,False,False,False,False,True,False
162939002.txt,False,False,False,False,False,True,False
192198551.txt,False,False,False,False,False,True,False
148448895.txt,False,False,False,False,False,True,True
133340502.txt,False,False,False,False,False,True,False
108686395.txt,False,False,False,False,False,True,False
82293793.txt,False,False,False,False,False,False,False
143619257.txt,False,False,False,False,False,True,False
120344723.txt,False,False,False,False,False,True,False
150398762.txt,False,False,False,False,False,True,False
141961502.txt,False,False,False,False,False,True,False
10886652.txt,False,False,False,False,False,True,False
137185706.txt,False,False,False,False,False,True,True
160324152.txt,False,False,False,False,False,True,False
74201421.txt,False,False,False,False,False,False,False
14419914.txt,False,False,False,False,False,True,False
162992113.txt,False,False,False,False,False,True,False
7668743.txt,False,False,False,False,False,True,False
86569397.txt,False,False,False,False,False,False,True
159038485.txt,False,False,False,False,False,True,False
160781731.txt,False,False,False,False,False,True,False
160310690.txt,False,False,False,False,False,True,True
84124064.txt,False,False,False,False,False,False,False
13937067.txt,False,False,False,False,False,True,False
54960050.txt,False,False,False,False,False,True,False
171938568.txt,False,False,False,False,False,True,False
103759604.txt,False,False,False,False,False,False,False
84111330.txt,False,False,False,False,False,False,False
7897458.txt,False,False,False,False,False,True,False
20033450.txt,False,False,False,False,False,True,False
171723821.txt,False,False,False,False,False,True,False
84092007.txt,False,False,False,False,False,False,False
7588331.txt,False,False,False,False,False,True,False
192260828.txt,False,False,False,False,False,True,False
157885946.txt,False,False,False,False,False,True,False
238606513.txt,False,False,False,False,False,True,False
86659288.txt,False,False,False,False,False,False,False
164509597.txt,False,False,False,False,False,True,False
171636591.txt,False,False,False,False,False,True,False
153677138.txt,False,False,False,False,False,True,False
125026291.txt,False,False,False,False,False,True,False
